Frequency,PLV
6,0.3537795733178221
7,0.3712862153942329
8,0.3984733069695192
9,0.4239195275837978
10,0.4369608827095681
11,0.4303015791378876
12,0.4020321077379182
13,0.35663355897665716
14,0.30304386160830654
15,0.25055919975145835
16,0.20562756007435623
17,0.1708504662042351
18,0.145805464537705
19,0.1290612273922843
20,0.11932372516794157
21,0.11422091158531884
22,0.10945322437591128
23,0.10119756394932442
24,0.08913131967382368
25,0.0760607832509888
26,0.0651106839827858
27,0.05785422430220029
28,0.054170082230894964
29,0.052887794494277995
